##	TAG	<div1>
##	TAG	<head>
1	TOK	Introduction	BOS	introduction\N5S
290	TOK	of		of\P
291	TOK	light		light\JA
---	DLD	,		=\DELIM
---	DLE	"		=\DELIM
292	TOK	carrying		carry\VMG----
293	TOK	the		the\AT---6
294	TOK	fire		fire\N5S
---	DLD	,		=\DELIM
---	DLD	"		=\DELIM
295	TOK	to		to\P
296	TOK	cite		cite\VMI----
297	TOK	the		the\AT---6
298	TOK	title		title\N5S
299	TOK	of		of\P
##	TAG	<name>
300	TOK	Mike Collins		Mike_Collins\N46
##	TAG	</name>
301	PGR	's		genmark\GENMARK
302	TOK	description		description\N5S
303	TOK	of		of\P
304	TOK	astronauts		astronaut\N5P
305	TOK	riding		ride\VMG----
306	TOK	their		their\APP3N6
307	TOK	torch		torch\N5S
308	TOK	to		to\P
309	TOK	the		the\AT---6
310	TOK	moon		moon\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
311	TOK	Ponder	BOS	ponder\VMF6R66
312	TOK	this		this\AD---S
---	DLD	:		=\DELIM
##	TAG	<num>
313	TOK	340,000		340,000\X
##	TAG	</num>
314	TOK	copies		copy\N5P
315	TOK	of		of\P
##	TAG	<name>
316	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
317	TOK	have		have\V6F6R66
318	TOK	been		be\VMC----
319	TOK	downloaded		download\VMC----
320	TOK	from		from\P
321	TOK	the		the\AT---6
##	TAG	<name>
322	TOK	National Center for Supercomputing Applications		National_Center_for_Supercomputing_Applications\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name>
323	TOK	NCSA		NCSA\N46
##	TAG	</name>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
324	TOK	Further	BOS	further\DGA7
325	TOK	consider		consider\VMF6R66
326	TOK	the		the\AT---6
327	TOK	fact		fact\N5S
328	TOK	that		that\CS
##	TAG	<name>
329	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
330	TOK	also		also\DGA7
331	TOK	can		can\VOFDR66
332	TOK	be		be\VMI----
333	TOK	downloaded		download\VMC----
334	TOK	from		from\P
335	TOK	sites		site\N5P
336	TOK	other		other\JA
337	TOK	than		than\CS
338	TOK	the		the\AT---6
##	TAG	<name>
339	TOK	NCSA		NCSA\N46
##	TAG	</name>
---	DLE	,		=\DELIM
340	TOK	while		while\CS
341	TOK	a		a\AI---S
342	TOK	single		single\JA
343	TOK	copy		copy\N5S
---	DLD	,		=\DELIM
344	TOK	once		once\DGA7
345	TOK	installed		instal\VMC----
346	TOK	on		on\P
347	TOK	a		a\AI---S
348	TOK	fileserver		fileserver\N5S
---	DLD	,		=\DELIM
349	TOK	may		may\VOFDR66
350	TOK	support		support\VMI----
351	TOK	more		more\DDC7
352	TOK	than		than\CS
353	TOK	one		one\MCS
354	TOK	user		user\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
355	TOK	Balance	BOS	balance\N5S
356	TOK	these		this\AD---P
357	TOK	points		point\N5P
358	TOK	against		against\P
359	TOK	another		another\JA
360	TOK	fact		fact\N5S
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
361	TOK	Mosaic	BOS	mosaic\N5S
362	TOK	is		be\V6FDRS3
363	TOK	software		software\N5S
364	TOK	in		in\P
365	TOK	an		an\AI---S
366	TOK	early		early\JA
367	TOK	stage		stage\N5S
368	TOK	of		of\P
369	TOK	development		development\N5S
---	DLD	;		=\DELIM
370	TOK	each		each\RIS3N-
371	TOK	new		new\JA
372	TOK	release		release\N5S
373	TOK	inclines		incline\VMFDRS3
374	TOK	present		present\JA
375	TOK	users		user\N5P
376	TOK	to		to\P
377	TOK	upgrade		upgrade\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
378	TOK	All	BOS	all\AG---6
379	TOK	of		of\P
380	TOK	this		this\RDS3N-
381	TOK	makes		make\VMFDRS3
382	TOK	estimating		estimate\VMG----
383	TOK	the		the\AT---6
384	TOK	actual		actual\JA
385	TOK	user		user\N5S
386	TOK	pool		pool\N5S
387	TOK	difficult		difficult\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
388	TOK	We	BOS	we\RPP1NN
389	TOK	can		can\VOFDR66
390	TOK	talk		talk\VMI----
391	TOK	reasonably		reasonably\DGA7
392	TOK	of		of\P
393	TOK	a		a\AI---S
##	TAG	<name>
394	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
---	DLE	-		=\DELIM
395	TOK	using		use\VMG----
396	TOK	population		population\N5S
397	TOK	in		in\P
398	TOK	the		the\AT---6
399	TOK	hundreds		hundred\N5P
400	TOK	of		of\P
401	TOK	thousands		thousand\N5P
---	DLD	,		=\DELIM
402	TOK	but		but\CC
403	TOK	it		it\RPS3N6
404	TOK	may		may\VOFDR66
405	TOK	be		be\VMI----
406	TOK	an		an\AI---S
407	TOK	exaggeration		exaggeration\N5S
408	TOK	to		to\P
409	TOK	claim		claim\VMI----
##	TAG	<num>
410	TOK	a million		a_million\X
##	TAG	</num>
411	TOK	or		or\CC
412	TOK	more		more\DDC7
413	TOK	active		active\JA
414	TOK	users		user\N5P
---	DLD	,		=\DELIM
415	TOK	as		as\P
416	TOK	some		some\AG---6
417	TOK	have		have\V6F6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
418	TOK	The	BOS	the\AT---6
419	TOK	big		big\JA
420	TOK	program		program\N5S
421	TOK	is		be\V6FDRS3
422	TOK	gaining		gain\VMG----
423	TOK	momentum		momentum\N5S
---	DLD	,		=\DELIM
424	TOK	but		but\CC
425	TOK	it		it\RPS3N6
426	PGR	's		be\V6FDRS3
427	TOK	still		still\DGA7
428	TOK	hanging		hang\VMG----
429	TOK	in		in\P
430	TOK	the		the\AT---6
431	TOK	sky		sky\N5S
432	TOK	over		over\P
433	TOK	the		the\AT---6
434	TOK	launchpad		launchpad\N5S
---	DLD	,		=\DELIM
435	TOK	its		its\APS3N6
436	TOK	engines		engine\N5P
437	TOK	at		at\P
438	TOK	maximum		maximum\N5S
439	TOK	thrust		thrust\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
440	TOK	What	BOS	what\RW63N-
441	TOK	will		will\VOFDR66
442	TOK	push		push\VMI----
443	TOK	it		it\RPS3N6
444	TOK	up		up\P
---	DLD	,		=\DELIM
445	TOK	downrange		downrange\DGA7
---	DLD	,		=\DELIM
446	TOK	and		and\CC
447	TOK	out		out\DGA7
448	TOK	is		be\V6FDRS3
449	TOK	the		the\AT---6
450	TOK	issue		issue\N5S
451	TOK	of		of\P
452	TOK	access		access\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
453	TOK	The	BOS	the\AT---6
454	TOK	manifest		manifest\JA
455	TOK	advantages		advantage\N5P
456	TOK	of		of\P
457	TOK	using		use\VMG----
##	TAG	<name>
458	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
---	DLE	,		=\DELIM
459	TOK	most		most\DDS7
460	TOK	especially		especially\DGA7
461	TOK	its		its\APS3N6
462	TOK	point		point\N5S
---	DLI	-		=\DELIM
463	TOK	and		and\CC
---	DLI	-		=\DELIM
464	TOK	shoot		shoot\N5S
465	TOK	interface		interface\N5S
466	TOK	and		and\CC
467	TOK	its		its\APS3N6
468	TOK	ability		ability\N5S
469	TOK	to		to\P
470	TOK	make		make\VMI----
471	TOK	almost		almost\DGA7
472	TOK	any		any\AG---6
473	TOK	kind		kind\N5S
474	TOK	of		of\P
##	TAG	<name>
475	TOK	Internet		Internet\N46
##	TAG	</name>
476	TOK	information		information\N5S
477	TOK	available		available\JA
478	TOK	from		from\P
479	TOK	within		within\P
480	TOK	a		a\AI---S
481	TOK	single		single\JA
482	TOK	program		program\N5S
---	DLD	,		=\DELIM
483	TOK	are		be\V6FDR66
484	TOK	driving		drive\VMG----
485	TOK	us		us\RPP1NA
486	TOK	toward		toward\P
487	TOK	a		a\AI---S
488	TOK	truly		truly\DGA7
489	TOK	democratic		democratic\JA
##	TAG	<name>
490	TOK	Internet		Internet\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
491	TOK	We	BOS	we\RPP1NN
492	TOK	are		be\V6FDR66
493	TOK	in		in\P
494	TOK	the		the\AT---6
495	TOK	preliminary		preliminary\JA
496	TOK	stages		stage\N5P
497	TOK	of		of\P
498	TOK	an		an\AI---S
499	TOK	interface		interface\N5S
500	TOK	revolution		revolution\N5S
501	TOK	that		that\RW63N6
502	TOK	will		will\VOFDR66
503	TOK	change		change\VMI----
504	TOK	the		the\AT---6
505	TOK	way		way\N5S
506	TOK	we		we\RPP1NN
507	TOK	retrieve		retrieve\VMF6R66
508	TOK	networked		network\VMC----
509	TOK	data		data\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
510	TOK	Millions	BOS	million\N5P
511	TOK	currently		currently\DGA7
512	TOK	access		access\VMF6R66
513	TOK	the		the\AT---6
514	TOK	net		net\N5S
515	TOK	through		through\P
516	TOK	standard		standard\N5S
517	TOK	dial		dial\VMI----
---	DLI	-		=\DELIM
518	TOK	up		up\P
---	DLD	,		=\DELIM
519	TOK	or		or\CC
520	TOK	shell		shell\N5S
---	DLE	,		=\DELIM
521	TOK	accounts		account\N5P
##	TAG	<loc pos="DDC7">
522	TOK	rather than		rather_than\DDC7
##	TAG	</loc>
523	TOK	the		the\AT---6
524	TOK	more		more\DDC7
525	TOK	specialized		specialize\VMC----
526	TOK	and		and\CC
527	TOK	powerful		powerful\JA
##	TAG	<name pos="N46" type="other">
528	TOK	Serial Line Internet Protocol		Serial_Line_Internet_Protocol\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name pos="N46" type="other">
529	TOK	SLIP		SLIP\N46
##	TAG	</name>
---	DLE	)		=\DELIM
530	TOK	or		or\CC
##	TAG	<name pos="N46" type="other">
531	TOK	Point-to-Point Protocol		Point-to-Point_Protocol\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name>
532	TOK	PPP		PPP\N46
##	TAG	</name>
---	DLE	)		=\DELIM
533	TOK	techniques		technique\N5P
534	TOK	that		that\RW63N6
535	TOK	make		make\VMF6R66
536	TOK	running		run\VMG----
##	TAG	<name>
537	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
538	TOK	possible		possible\JA
539	TOK	over		over\P
540	TOK	a		a\AI---S
541	TOK	modem		modem\N5S
542	TOK	link		link\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
543	TOK	But	BOS	but\CC
544	TOK	higher		high\JC
---	DLI	-		=\DELIM
545	TOK	speed		speed\N5S
546	TOK	modems		modem\N5P
547	TOK	and		and\CC
548	TOK	dramatically		dramatically\DGA7
549	TOK	falling		fall\VMG----
550	TOK	connection		connection\N5S
551	TOK	prices		price\N5P
552	TOK	are		be\V6FDR66
553	TOK	making		make\VMG----
##	TAG	<name>
554	TOK	SLIP/PPP		SLIP/PPP\N46
##	TAG	</name>
555	TOK	more		more\DDC7
556	TOK	affordable		affordable\JA
557	TOK	than		than\CS
558	TOK	ever		ever\DGA7
559	TOK	before		before\P
---	DLD	,		=\DELIM
560	TOK	while		while\CS
561	TOK	those		that\RDP3N-
562	TOK	with		with\P
563	TOK	direct		direct\JA
564	TOK	network		network\N5S
565	TOK	access		access\N5S
566	TOK	at		at\P
567	TOK	work		work\N5S
568	TOK	have		have\V6F6R66
569	TOK	already		already\DGA7
570	TOK	experienced		experience\VMC----
571	TOK	the		the\AT---6
572	TOK	pleasure		pleasure\N5S
573	TOK	of		of\P
574	TOK	running		run\VMG----
##	TAG	<name>
575	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
576	TOK	at		at\P
577	TOK	maximum		maximum\N5S
578	TOK	speed		speed\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
579	TOK	As	BOS	as\P
580	TOK	the		the\AT---6
581	TOK	nature		nature\N5S
582	TOK	of		of\P
583	TOK	our		our\APP1N6
584	TOK	connections		connection\N5P
585	TOK	changes		change\VMFDRS3
---	DLD	,		=\DELIM
586	TOK	the		the\AT---6
587	TOK	use		use\N5S
588	TOK	of		of\P
##	TAG	<name>
589	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
590	TOK	will		will\VOFDR66
591	TOK	accelerate		accelerate\VMI----
592	TOK	to		to\P
593	TOK	escape		escape\VMI----
594	TOK	velocity		velocity\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
595	TOK	Software	BOS	software\N5S
596	TOK	and		and\CC
##	TAG	<name>
597	TOK	History	EOS	History\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
599	TOK	But	BOS	but\CC
600	TOK	if		if\CS
##	TAG	<name>
601	TOK	Mosaic		Mosaic\N46
##	TAG	</name>
602	TOK	is		be\V6FDRS3
603	TOK	the		the\AT---6
604	TOK	tool		tool\N5S
605	TOK	of		of\P
606	TOK	the		the\AT---6
607	TOK	future		future\N5S
---	DLD	,		=\DELIM
608	TOK	it		it\RPS3N6
609	TOK	also		also\DGA7
610	TOK	owes		owe\VMFDRS3
611	TOK	a		a\AI---S
612	TOK	debt		debt\N5S
613	TOK	to		to\P
614	TOK	history		history\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
615	TOK	Take	BOS	take\VMF6R66
616	TOK	small		small\JA
617	TOK	pebbles		pebble\N5P
---	DLD	,		=\DELIM
618	TOK	bits		bit\N5P
619	TOK	of		of\P
620	TOK	cut		cut\VMI----
621	TOK	marble		marble\JA
---	DLD	,		=\DELIM
622	TOK	the		the\AT---6
623	TOK	occasional		occasional\JA
624	TOK	piece		piece\N5S
625	TOK	of		of\P
626	TOK	glass		glass\VMI----
---	DLD	,		=\DELIM
627	TOK	or		or\CC
628	TOK	terra		terra\N5S
629	TOK	cotta		cotta\N5S
---	DLD	;		=\DELIM
630	TOK	embed		embed\VMI----
631	TOK	these		this\RDP3N-
632	TOK	in		in\P
633	TOK	plaster		plaster\N5S
634	TOK	or		or\CC
635	TOK	putty		putty\N5S
636	TOK	to		to\P
637	TOK	hold		hold\VMI----
638	TOK	them		them\RPP3NA
639	TOK	in		in\P
640	TOK	place		place\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
641	TOK	The	BOS	the\AT---6
642	TOK	result		result\N5S
643	TOK	is		be\V6FDRS3
644	TOK	one		one\MCS
645	TOK	of		of\P
646	TOK	the		the\AT---6
647	TOK	most		most\DDS7
648	TOK	strikingly		strikingly\DGA7
649	TOK	beautiful		beautiful\JA
650	TOK	of		of\P
651	TOK	all		all\AG---6
652	TOK	ancient		ancient\JA
653	TOK	decorations		decoration\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
654	TOK	In	BOS	in\P
655	TOK	the		the\AT---6
##	TAG	<name>
656	TOK	British Museum		British_Museum\N46
##	TAG	</name>
---	DLE	,		=\DELIM
657	TOK	mosaics		mosaic\N5P
658	TOK	from		from\P
659	TOK	the		the\AT---6
##	TAG	<loc pos="JA">
660	TOK	Roman		roman\JA
##	TAG	</loc>
661	TOK	era		era\N5S
662	TOK	hang		hang\N5S
