##	TAG	<div1>
##	TAG	<head>
1	TOK	Introduction	BOS	introduction\N5S
231	TOK	report		report\N5S
232	TOK	concentrates		concentrate\VMFDRS3
233	TOK	on		on\P
234	TOK	the		the\AT---6
##	TAG	<num>
235	TOK	12		12\X
##	TAG	</num>
236	TOK	key		key\N5S
237	TOK	environmental		environmental\JA
238	TOK	problems		problem\N5P
239	TOK	focused		focus\VMC----
240	TOK	upon		upon\P
241	TOK	in		in\P
242	TOK	the		the\AT---6
243	TOK	earlier		early\JC
244	TOK	report		report\N5S
245	TOK	and		and\CC
246	TOK	shows		show\VMFDRS3
247	TOK	how		how\DGAW
248	TOK	the		the\AT---6
249	TOK	situation		situation\N5S
250	TOK	has		have\V6FDRS3
251	TOK	developed		develop\VMC----
252	TOK	since		since\P
253	TOK	the		the\AT---6
254	TOK	start		start\N5S
255	TOK	of		of\P
256	TOK	the		the\AT---6
##	TAG	<name>
257	TOK	Environment for Europe		Environment_for_Europe\N46
##	TAG	</name>
258	TOK	process		process\N5S
259	TOK	in		in\P
##	TAG	<num>
260	TOK	1991		1991\X
##	TAG	</num>
---	DLE	(		=\DELIM
261	TOK	in		in\P
262	TOK	practice		practice\VMI----
##	TAG	<num>
263	TOK	1990		1990\X
##	TAG	</num>
264	TOK	is		be\V6FDRS3
265	TOK	often		often\DGA7
266	TOK	taken		take\VMC----
267	TOK	as		as\P
268	TOK	the		the\AT---6
269	TOK	reference		reference\N5S
270	TOK	year		year\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
271	TOK	This	BOS	this\AD---S
272	TOK	focus		focus\VMF6R66
---	DLD	,		=\DELIM
273	TOK	based		base\VMC----
274	TOK	on		on\P
275	TOK	the		the\AT---6
276	TOK	mandate		mandate\N5S
277	TOK	from		from\P
278	TOK	the		the\AT---6
##	TAG	<name>
279	TOK	Sofia		Sofia\N46
##	TAG	</name>
280	TOK	ministerial		ministerial\JA
281	TOK	conference		conference\N5S
---	DLD	,		=\DELIM
282	TOK	means		mean\N56
283	TOK	that		that\RW63N6
284	TOK	not		not\DGA7
285	TOK	all		all\AG---6
286	TOK	environmental		environmental\JA
287	TOK	problems		problem\N5P
288	TOK	occurring		occur\VMG----
289	TOK	in		in\P
##	TAG	<name>
290	TOK	Europe		Europe\N46
##	TAG	</name>
291	TOK	are		be\V6FDR66
292	TOK	reported		report\VMC----
293	TOK	on		on\P
294	TOK	here		here\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
295	TOK	Future	BOS	future\N5S
296	TOK	reports		report\N5P
297	TOK	from		from\P
298	TOK	the		the\AT---6
##	TAG	<name pos="N46" type="organization">
299	TOK	European Environment Agency		European_Environment_Agency\N46
##	TAG	</name>
300	TOK	will		will\VOFDR66
301	TOK	aim		aim\VMI----
302	TOK	to		to\P
303	TOK	be		be\VMI----
304	TOK	gradually		gradually\DGA7
305	TOK	more		more\DDC7
306	TOK	comprehensive		comprehensive\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
307	TOK	These	BOS	this\RDP3N-
308	TOK	will		will\VOFDR66
309	TOK	be		be\VMI----
310	TOK	supplemented		supplement\VMC----
311	TOK	with		with\P
312	TOK	particular		particular\JA
313	TOK	assessments		assessment\N5P
314	TOK	targeted		target\VMC----
315	TOK	on		on\P
316	TOK	specific		specific\JA
317	TOK	problems		problem\N5P
318	TOK	of		of\P
319	TOK	concern		concern\VMI----
---	DLD	,		=\DELIM
320	TOK	while		while\CS
321	TOK	gradually		gradually\DGA7
322	TOK	extending		extend\VMG----
323	TOK	their		their\APP3N6
324	TOK	geographical		geographical\JA
325	TOK	coverage		coverage\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
326	TOK	In	BOS	in\P
327	TOK	addition		addition\N5S
328	TOK	to		to\P
329	TOK	providing		provide\VMG----
330	TOK	information		information\N5S
331	TOK	about		about\P
332	TOK	the		the\AT---6
333	TOK	state		state\N5S
334	TOK	of		of\P
335	TOK	the		the\AT---6
336	TOK	environment		environment\N5S
337	TOK	and		and\CC
338	TOK	trends		trend\N5P
339	TOK	in		in\P
##	TAG	<num>
340	TOK	12		12\X
##	TAG	</num>
341	TOK	environmental		environmental\JA
342	TOK	problems		problem\N5P
---	DLD	,		=\DELIM
343	TOK	this		this\AD---S
344	TOK	report		report\N5S
345	TOK	identifies		identify\VMFDRS3
346	TOK	the		the\AT---6
347	TOK	main		main\JA
348	TOK	socio		socio\X
---	DLI	-		=\DELIM
349	TOK	economic		economic\JA
350	TOK	driving		driving\JA
351	TOK	forces		force\N5P
352	TOK	exerting		exert\VMG----
353	TOK	pressure		pressure\N5S
354	TOK	on		on\P
355	TOK	the		the\AT---6
##	TAG	<loc pos="JA">
356	TOK	European		european\JA
##	TAG	</loc>
357	TOK	environment		environment\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
358	TOK	While	BOS	while\CS
359	TOK	presenting		present\VMG----
360	TOK	a		a\AI---S
361	TOK	clear		clear\JA
362	TOK	picture		picture\N5S
363	TOK	of		of\P
364	TOK	the		the\AT---6
365	TOK	changing		change\VMG----
366	TOK	state		state\N5S
367	TOK	of		of\P
368	TOK	the		the\AT---6
369	TOK	environment		environment\N5S
---	DLD	,		=\DELIM
370	TOK	the		the\AT---6
371	TOK	report		report\N5S
372	TOK	identifies		identify\VMFDRS3
373	TOK	key		key\N5S
374	TOK	areas		area\N5P
375	TOK	where		where\CS
376	TOK	further		further\JA
377	TOK	action		action\N5S
378	TOK	is		be\V6FDRS3
379	TOK	needed		need\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
380	TOK	Environmental	BOS	environmental\JA
381	TOK	experts		expert\N5P
382	TOK	from		from\P
383	TOK	many		many\AI---P
##	TAG	<loc pos="JA">
384	TOK	European		european\JA
##	TAG	</loc>
385	TOK	countries		country\N5P
386	TOK	have		have\V6F6R66
387	TOK	helped		help\VMC----
388	TOK	the		the\AT---6
##	TAG	<name pos="N46" expansion="european environment agency" type="organization">
389	TOK	EEA		EEA\N46
##	TAG	</name>
390	TOK	to		to\P
391	TOK	prepare		prepare\VMI----
392	TOK	this		this\RDS3N-
393	TOK	report		report\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
394	TOK	Unfortunately	BOS	unfortunately\DGA7
---	DLD	,		=\DELIM
395	TOK	mechanisms		mechanism\N5P
396	TOK	to		to\P
397	TOK	collect		collect\VMI----
398	TOK	harmonised		harmonise\VMC----
399	TOK	data		data\N56
400	TOK	on		on\P
401	TOK	the		the\AT---6
402	TOK	environment		environment\N5S
403	TOK	on		on\P
404	TOK	a		a\AI---S
##	TAG	<loc pos="JA">
405	TOK	European		european\JA
##	TAG	</loc>
406	TOK	scale		scale\N5S
407	TOK	are		be\V6FDR66
408	TOK	still		still\DGA7
409	TOK	inadequate		inadequate\JA
---	DLD	,		=\DELIM
410	TOK	despite		despite\P
411	TOK	the		the\AT---6
412	TOK	priority		priority\N5S
413	TOK	given		give\VMC----
414	TOK	to		to\P
415	TOK	this		this\RDS3N-
416	TOK	in		in\P
417	TOK	the		the\AT---6
##	TAG	<name>
418	TOK	EPE		EPE\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
419	TOK	The	BOS	the\AT---6
420	TOK	resources		resource\N5P
421	TOK	made		make\VMC----
422	TOK	available		available\JA
423	TOK	for		for\P
424	TOK	preparing		prepare\VMG----
425	TOK	this		this\AD---S
426	TOK	report		report\N5S
427	TOK	were		be\V6F-A66
428	TOK	not		not\DGA7
429	TOK	by		by\P
430	TOK	themselves		themselves\RXP3N-
431	TOK	sufficient		sufficient\JA
432	TOK	to		to\P
433	TOK	overcome		overcome\VMI----
434	TOK	this		this\AD---S
435	TOK	problem		problem\N5S
---	DLD	,		=\DELIM
436	TOK	and		and\CC
437	TOK	coverage		coverage\N5S
438	TOK	of		of\P
439	TOK	countries		country\N5P
440	TOK	thus		thus\DGA7
441	TOK	varies		vary\VMFDRS3
442	TOK	throughout		throughout\P
443	TOK	the		the\AT---6
444	TOK	report		report\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
445	TOK	In	BOS	in\P
446	TOK	particular		particular\JA
---	DLD	,		=\DELIM
447	TOK	a		a\AI---S
448	TOK	bias		bias\N5S
449	TOK	towards		towards\P
##	TAG	<name>
450	TOK	Western Europe		Western_Europe\N46
##	TAG	</name>
451	TOK	could		can\VOFDA66
452	TOK	not		not\DGA7
453	TOK	be		be\VMI----
454	TOK	avoided		avoid\VMC----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
455	TOK	Nevertheless	BOS	nevertheless\DGA7
---	DLD	,		=\DELIM
456	TOK	the		the\AT---6
457	TOK	report		report\N5S
458	TOK	provides		provide\VMFDRS3
459	TOK	the		the\AT---6
460	TOK	most		most\DDS7
461	TOK	comprehensive		comprehensive\JA
462	TOK	and		and\CC
463	TOK	reliable		reliable\JA
464	TOK	overview		overview\N5S
---	DLD	,		=\DELIM
465	TOK	with		with\P
466	TOK	conclusions		conclusion\N5P
467	TOK	supported		support\VMC----
468	TOK	by		by\P
469	TOK	a		a\AI---S
470	TOK	substantial		substantial\JA
471	TOK	body		body\N5S
472	TOK	of		of\P
473	TOK	background		background\N5S
474	TOK	material		material\N5S
475	TOK	from		from\P
476	TOK	the		the\AT---6
477	TOK	whole		whole\JA
478	TOK	of		of\P
##	TAG	<name>
479	TOK	Europe		Europe\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
480	TOK	The	BOS	the\AT---6
481	TOK	next		next\JA
482	TOK	section		section\N5S
483	TOK	of		of\P
484	TOK	this		this\AD---S
485	TOK	overview		overview\N5S
486	TOK	summarises		summarise\VMFDRS3
487	TOK	progress		progress\N5S
488	TOK	with		with\P
489	TOK	the		the\AT---6
490	TOK	main		main\JA
##	TAG	<loc pos="JA">
491	TOK	European		european\JA
##	TAG	</loc>
492	TOK	environmental		environmental\JA
493	TOK	problems		problem\N5P
494	TOK	and		and\CC
495	TOK	concludes		conclude\VMFDRS3
496	TOK	with		with\P
497	TOK	an		an\AI---S
498	TOK	analysis		analysis\N5S
499	TOK	of		of\P
500	TOK	the		the\AT---6
501	TOK	contribution		contribution\N5S
502	TOK	of		of\P
503	TOK	the		the\AT---6
504	TOK	principal		principal\JA
505	TOK	societal		societal\JA
506	TOK	sectors		sector\N5P
507	TOK	to		to\P
508	TOK	the		the\AT---6
509	TOK	problems		problem\N5P
510	TOK	and		and\CC
511	TOK	their		their\APP3N6
512	TOK	solutions		solution\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
513	TOK	The	BOS	the\AT---6
514	TOK	final		final\JA
515	TOK	section		section\N5S
516	TOK	provides		provide\VMFDRS3
517	TOK	summaries		summary\N5P
518	TOK	of		of\P
519	TOK	the		the\AT---6
##	TAG	<num>
520	TOK	12		12\X
##	TAG	</num>
521	TOK	environmental		environmental\JA
522	TOK	topics		topic\N5P
523	TOK	reviewed		review\VMC----
524	TOK	in		in\P
525	TOK	the		the\AT---6
526	TOK	main		main\JA
527	TOK	report		report\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
528	TOK	Country	BOS	country\N5S
529	TOK	groupings		grouping\N5P
530	TOK	used		use\VMC----
531	TOK	in		in\P
532	TOK	this		this\AD---S
533	TOK	report	EOS	report\N5S
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
535	TOK	Western	BOS	western\JA
##	TAG	<name>
536	TOK	Europe		Europe\N46
##	TAG	</name>
---	DLD	:		=\DELIM
---	DLE	(		=\DELIM
537	TOK	EU+EFTA+Switzerland		EU+EFTA+Switzerland\N5P
---	DLD	)		=\DELIM
##	TAG	<name>
538	TOK	Austria		Austria\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
539	TOK	Belgium		Belgium\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
540	TOK	Denmark		Denmark\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
541	TOK	Finland		Finland\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
542	TOK	France		France\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
543	TOK	Germany		Germany\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
544	TOK	Greece		Greece\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
545	TOK	Ireland		Ireland\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
546	TOK	Italy		Italy\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
547	TOK	Luxembourg		Luxembourg\N46
##	TAG	</name>
---	DLE	,		=\DELIM
548	TOK	the		the\AT---6
##	TAG	<name>
549	TOK	Netherlands		Netherlands\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
550	TOK	Portugal		Portugal\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
551	TOK	Spain		Spain\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
552	TOK	Sweden		Sweden\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
553	TOK	United Kingdom		United_Kingdom\N46
##	TAG	</name>
---	DLE	,		=\DELIM
554	TOK	+		plus\N5S
##	TAG	<name>
555	TOK	Iceland		Iceland\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
556	TOK	Liechtenstein		Liechtenstein\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
557	TOK	Norway		Norway\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
558	TOK	Switzerland		Switzerland\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
559	TOK	CEE	BOS	cee\N5S
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
560	TOK	Central	BOS	central\JA
561	TOK	and		and\CC
##	TAG	<name>
562	TOK	Eastern Europe		Eastern_Europe\N46
##	TAG	</name>
---	DLE	(		=\DELIM
563	TOK	all		all\AG---6
564	TOK	central		central\JA
##	TAG	<loc pos="JA">
565	TOK	European		european\JA
##	TAG	</loc>
566	TOK	countries		country\N5P
---	DLD	,		=\DELIM
567	TOK	the		the\AT---6
##	TAG	<name>
568	TOK	Baltic States		Baltic_States\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
569	TOK	Turkey		Turkey\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
570	TOK	Cyprus		Cyprus\N46
##	TAG	</name>
571	TOK	and		and\CC
##	TAG	<name>
572	TOK	Malta		Malta\N46
##	TAG	</name>
---	DLE	)		=\DELIM
##	TAG	<name>
573	TOK	Albania		Albania\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
574	TOK	Bosnia-Herzegovina		Bosnia-Herzegovina\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
575	TOK	Bulgaria		Bulgaria\N46
##	TAG	</name>
---	DLE	,		=\DELIM
576	TOK	the		the\AT---6
##	TAG	<name pos="N46" type="place">
577	TOK	Czech Republic		Czech_Republic\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
578	TOK	Croatia		Croatia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
579	TOK	Estonia		Estonia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
580	TOK	FR of Yugoslavia		FR_of_Yugoslavia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
581	TOK	FYROM		FYROM\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
582	TOK	Latvia		Latvia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
583	TOK	Lithuania		Lithuania\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
584	TOK	Hungary		Hungary\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
585	TOK	Poland		Poland\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
586	TOK	Romania		Romania\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name pos="N46" type="place">
587	TOK	Slovak Republic		Slovak_Republic\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
588	TOK	Slovenia		Slovenia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
589	TOK	and		and\CC
##	TAG	<name>
590	TOK	Turkey		Turkey\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
591	TOK	Cyprus		Cyprus\N46
##	TAG	</name>
592	TOK	and		and\CC
##	TAG	<name>
